402.680239,0.711372491
406.7744407,0.7326259883999999
410.1532344,0.7515529196999999
413.109679,0.7709200122000001
417.0314932,0.7905386253000001
421.8583414,0.808676061
425.4784776,0.826380322
431.9343872,0.852789994
434.7276265,0.867883212
438.229572,0.875547445
442.3724465,0.8905638270999999
449.0093628,0.904969103
455.6462792,0.913932385
462.2831955,0.9157730591000001
468.9201119,0.911691564
475.5570282,0.905689366
482.1939446,0.9003274027000001
488.8308609,0.897526377
495.4677772,0.8963792902000001
502.1046936,0.895365586
508.7416099,0.894245175
515.3785263,0.8905638270999999
522.3403266,0.884797613
528.6523589,0.875358259
535.6512889,0.864762378
541.9261916,0.853670316
548.980816,0.84119962
555.5447471,0.8270072992999999
561.8369407,0.8144559554999999
568.473857,0.8002907681000001
574.9715373,0.785404218
581.7476897,0.770119719
588.384606,0.754273916
595.0215224,0.7388282598000001
601.45732,0.7243851927999999
608.8987111,0.704495687
615.5356274,0.6881697080000001
622.1725438,0.671167926
626.459144,0.6583941606000001
631.2228842,0.6488753180000001
638.0034568,0.636783733
643.4408439,0.617743917
651.1336333,0.598216766
657.6435273,0.584127627
664.407466,0.563564076
671.0443823,0.546737914
676.7530586,0.530917688
684.167376,0.5121113445000001
687.7372325,0.501247922
693.7564272,0.489354038
698.9998784,0.478701887
703.4244893,0.462073576
709.0558123,0.45360380720000004
715.6927286,0.439358591
722.3296449,0.424553169
727.3375,0.408755383
733.7934095,0.39662294
740.4303259,0.380216932
747.0672422,0.36633184720000006
753.7041586,0.353967319
760.3410749,0.34244309889999996
766.9779912,0.331078937
773.6149076,0.320274981
777.4361625,0.308555133
783.8719601,0.303949002
790.5088765,0.29402536770000004
797.6629551,0.28527549680000003
803.7827091,0.273938012
810.4196255,0.26433449459999997
817.6598979,0.253690597
824.2968142,0.244487226
831.3147975,0.23488707900000003
835.5343203,0.234363519
840.587427,0.218877848
847.2243434,0.208394009
853.8612597,0.19895055020000002
860.4981761,0.19062750220000002
867.1350924,0.183825011
873.7720088,0.17942339910000002
880.4089251,0.17190064419999998
888.0011552,0.15770735119999998
894.8894698,0.151012995
901.5263862,0.14581109
908.4147009,0.140441505
914.8002189,0.134739035
921.4371352,0.11876118390000001
928.0740516,0.108437403
934.7109679,0.10123476549999999
941.3478842,0.097153271
947.9848006,0.094352245
954.6217169,0.088670164
961.2586333,0.079066647
967.8955496,0.070423482
974.578878,0.062657121
981.1693823,0.061700287549999996
987.8062986,0.059299408
994.443215,0.055538030860000004
998.9683852,0.053237188260000005
